21945
45960	32755	1017
28791	43952	1016
74671	22161	526
50128	32942	526
4941	68719	527
85020	44957	854
83748	66218	686
4941	39018	527
21460	47432	139
4941	7123	527
44751	5945	903
55572	45137	829
4941	78678	527
45960	35103	1017
61756	86664	854
53665	29555	846
67242	63769	839
4941	45524	527
59582	51079	139
29429	50380	139
90059	57105	795
90059	19496	1016
28791	82024	1016
37967	15456	903
69836	21840	561
99089	10659	839
90059	91827	1016
28791	73327	1016
53868	82090	389
51723	64976	1016
42533	63074	336
49333	40529	621
53868	79429	389
90059	42895	829
44234	48831	770
53868	1135	690
10910	5727	829
94886	58272	770
59554	63581	527
20995	40308	727
41685	22742	647
90059	85513	1016
79966	7198	336
84745	40357	854
55572	4448	829
62073	74102	139
40339	75834	770
25670	90506	139
15447	66743	139
15447	15657	139
90059	11241	1016
90059	1026	1016
69059	81061	1016
100248	67178	139
9112	34463	139
72316	56089	526
94581	46746	690
65525	59986	526
28791	64929	1016
45293	36068	894
90059	97040	829
12048	60286	894
11572	62556	1168
56103	99595	389
69059	46534	829
78986	23425	342
25670	52010	139
18573	35413	736
90059	31821	1016
67298	89980	139
34770	89839	561
59648	40593	675
85020	30383	854
56103	25821	389
69059	22805	1016
59582	46060	526
90059	7298	829
73725	16745	854
69836	15022	561
17541	94726	686
64156	49042	24
56103	67169	389
85742	76133	903
2103	41670	526
56103	26850	389
16612	16772	1016
80935	46531	526
25670	38715	139
4941	1179	527
90059	33672	829
56103	81614	389
50114	87635	903
47841	2903	794
87766	18141	1016
50422	64467	1179
75069	75164	139
58764	47347	846
11528	19353	846
100718	20185	656
69491	91575	894
56198	5258	394
10327	50508	770
5119	85289	686
29595	22593	846
56103	44853	389
64452	60870	846
90059	73739	1016
56103	58093	389
79995	83561	387
30525	33654	342
100069	13130	1016
33669	35614	794
63017	79448	1016
59554	65863	527
52854	14147	67
60931	5911	342
59646	73389	526
20757	43133	847
91503	61399	139
16750	82494	847
82591	77074	412
94142	96468	770
30525	80516	342
17154	73932	139
56126	22066	1240
58539	71365	526
45318	37323	139
85891	674	1259
4941	84830	527
8801	54469	770
4941	54891	527
54058	61037	794
91862	58735	792
935	57781	903
63104	23598	839
17155	34918	839
4941	80476	527
75069	31184	686
25670	20823	139
94072	92507	1316
28791	40771	829
12274	17186	1316
99089	50163	839
94848	97297	139
53868	61157	389
56103	84393	389
63054	54903	441
90059	56904	1016
99089	19490	839
77443	14630	139
53868	5241	389
5504	59732	1226
56103	54414	389
2233	61052	1231
53868	56765	389
45576	17379	879
99743	57181	526
55572	38415	1016
77159	12905	686
56687	40758	846
51937	38907	995
4941	72813	527
67938	9222	794
47914	41111	139
32453	37839	139
15447	80736	139
78986	71113	408
79995	57812	387
34397	77809	846
7436	44784	622
39299	95855	561
56103	27650	389
7561	91533	854
56103	46781	389
86790	19345	526
60931	75238	342
63104	96589	839
100069	89782	1016
25670	57837	139
91897	96854	374
28791	36061	1112
71234	24330	829
93300	86210	1070
50114	4414	903
80864	93424	561
97472	72790	1259
90059	18550	1016
27246	53143	139
67536	64930	1016
7756	61773	336
4941	86978	527
4941	98139	527
4941	33680	527
34128	42186	1232
49872	23144	342
73725	47242	854
3607	10719	846
4941	51331	527
90059	99054	1016
50114	2443	903
45960	48728	1017
100447	20148	561
4941	80710	527
78866	90936	139
55572	1705	1016
91340	39177	501
66770	93783	80
3723	11875	80
63894	36947	139
56103	68877	389
4941	30674	527
4941	87060	527
40906	75612	389
60931	80422	342
93300	47918	1070
50114	20156	903
84745	42288	854
71923	55344	139
69514	39776	854
72316	37560	686
8860	71849	903
78715	41640	454
93322	50448	1106
28150	98911	139
90860	96077	526
17541	63164	139
56103	44673	389
66800	86938	829
66721	34828	770
4941	84362	527
38375	3460	336
70633	88775	139
242	20401	1016
87315	26192	398
42173	47743	139
16035	42563	327
97282	81226	526
3681	4493	139
4941	5465	527
82163	56424	1100
56103	17700	389
99981	50479	794
69514	25066	854
92220	8905	1112
93003	91070	1070
68870	44444	846
12166	8527	839
59554	91464	527
94415	88329	139
90059	7286	1016
53167	346	501
39962	35151	794
88111	56566	526
91503	3446	139
57	3566	555
90059	78365	1016
91979	50566	155
36965	68871	501
40906	5634	389
90059	72153	1016
16153	13230	686
78689	7872	786
70633	6915	139
2103	26991	526
2797	67226	526
77619	81005	1100
4941	90651	527
93300	44659	1070
39668	68391	794
51386	20978	903
90059	61986	829
69005	34848	139
2404	77134	561
90059	50787	1016
30915	69191	80
21073	85403	80
22045	60533	792
64271	69508	501
4941	4840	527
72694	34423	792
4941	96641	527
39253	76075	526
11648	13393	767
40658	47547	526
45960	46131	1017
42598	94902	1316
15447	47309	139
90059	55671	1016
90059	50385	1016
8860	81614	903
76319	6783	336
71449	808	208
19356	17536	1016
68127	26554	139
24981	28873	526
65315	97112	717
56915	30254	526
4941	21970	527
1824	52049	511
25670	92796	686
59554	9025	527
59554	41489	527
90887	81511	1016
38375	53986	139
87663	11669	794
59554	36185	527
90059	52453	1016
56103	65597	389
12604	58984	139
5504	17984	1226
91832	98586	139
65789	62303	80
30982	66509	658
90238	22878	389
66800	1754	1016
56103	10991	389
28215	26408	658
32453	2118	847
69059	69971	1016
73312	9672	417
95492	23304	342
56103	33363	389
35620	70514	139
84021	54895	1240
15447	44927	139
16750	8390	526
55572	82006	829
8880	29970	139
79334	1830	139
3738	13078	336
69670	93177	903
50505	77847	903
69467	24412	903
40975	47915	526
88287	44200	139
75207	19228	139
77543	10848	903
53868	73976	389
78472	60318	903
50528	27046	139
56103	12443	389
33444	69374	139
43554	62392	526
81018	71313	389
74065	82367	1113
42488	45167	658
14532	32058	1016
15447	80795	139
59582	55514	139
96193	97444	387
4941	76255	527
9033	88675	139
73725	77021	854
6966	96921	847
59554	64429	527
8420	29140	1316
71234	81288	829
45960	75426	1017
34770	17743	774
38375	71161	336
86571	47114	526
70832	43695	139
90059	52313	1016
38513	32456	903
20251	40047	764
50908	72006	903
33948	96066	1016
42079	78168	52
32292	66522	1232
34346	47322	501
53868	23216	389
4941	16827	527
43369	55629	770
56103	80812	389
54668	36824	903
72418	35748	903
35645	42979	139
77646	85397	854
1915	11395	757
5191	93425	1232
4941	14168	527
59554	93545	527
37173	63341	139
4941	60503	527
14532	68426	1016
16750	57135	139
59554	55581	527
61737	34224	80
48636	12754	846
31303	23192	686
5119	29185	661
90059	42840	1016
4941	68571	527
33772	56839	658
32453	76504	139
21938	784	903
72243	54354	794
15893	41574	139
96137	33050	389
5385	5385	336
59829	59660	903
24475	98205	846
21938	78513	903
92403	64950	139
16826	37945	336
56103	4525	389
65127	25337	903
84745	38898	854
50522	69508	501
83525	2340	903
50734	87308	139
56344	22047	903
9243	70833	526
53868	50163	389
29952	20911	139
93860	52746	526
53868	63701	690
17154	94846	139
4277	8678	389
59829	9119	903
81822	44741	288
82459	19595	839
4941	40636	527
6951	94408	336
4941	75291	527
7756	33961	139
76319	91487	526
95827	2356	839
4941	80090	527
35584	95107	142
56103	13737	389
20223	65334	336
26831	23730	1259
47855	46071	526
40617	93358	417
53868	73258	389
41762	75633	903
55572	869	1016
4941	59977	527
70633	11482	847
28791	62581	1016
59829	62903	903
54605	29714	526
32453	73353	526
55572	23257	829
69059	29551	1016
9334	60690	1016
96020	24163	526
58875	73669	854
56108	99660	903
15877	38927	1016
91263	75545	153
95664	62934	254
4941	33321	527
72418	7196	903
4941	79004	527
54134	28026	493
4941	100726	527
90059	72780	1016
39351	84660	385
68490	94631	770
10683	75895	389
86865	34824	526
90519	68692	839
25670	67759	526
901	96314	526
14887	78198	389
90059	60491	829
4265	13649	561
32453	100358	526
30108	16009	1240
30230	59413	903
33444	83410	139
68245	45752	903
58497	89254	387
53868	97738	389
50702	37085	139
69467	85947	903
33444	44617	139
27455	34765	139
74389	20944	1196
4941	71377	527
50114	54731	903
27149	50894	454
50664	80385	846
46265	7510	847
45946	54895	1100
96193	39229	387
64887	54571	894
53868	59931	389
94581	40967	389
90059	38492	1016
4941	80903	527
10152	40317	1122
16170	11102	846
90059	38952	1016
56103	68281	389
78986	90856	342
67242	67685	839
88290	45261	794
53868	48049	389
56103	30957	389
52485	28679	1016
90059	40845	1016
56103	73861	389
56103	15307	389
90059	74260	1016
66867	2599	846
90059	9690	1016
17154	66967	139
51491	1003	1255
70633	54487	847
90059	68596	1016
51397	34032	854
45946	46648	1100
59554	7346	527
87766	62103	1016
47219	50892	526
53868	9855	389
31213	19667	389
56103	36147	389
13924	25738	110
95492	51369	342
42079	43117	52
80864	58693	561
53868	65165	690
23338	72939	139
97470	75603	291
90075	89478	845
27333	46833	1240
39790	82263	526
10131	17252	52
56103	60816	389
32453	34960	374
4941	3050	527
56103	51035	389
69059	38120	1016
22797	13056	839
56103	95290	389
5504	51043	1226
28791	23435	139
20251	5022	155
4941	90533	527
38513	96038	903
79783	26323	764
13336	96486	526
25670	62090	139
4941	37612	527
9389	60215	389
45960	92280	1017
31512	13696	1136
2210	62398	846
57962	69787	893
53868	100791	690
17154	23554	139
38375	10191	139
37210	71947	846
43799	6304	770
4941	92120	527
45475	53444	526
84745	25198	854
59582	76256	139
72316	34533	139
17154	46170	526
14427	34398	846
71234	17890	526
25670	39089	139
99089	11257	839
90059	40385	1016
90059	88794	1016
56103	36337	389
71234	68123	829
90059	97060	1016
99559	56604	894
47914	57735	526
15447	26928	139
94102	52949	1113
74332	10059	622
56103	63067	389
35037	55848	526
99089	35107	839
27945	58999	139
30525	39544	342
17154	33267	139
46277	89595	1107
13154	24337	139
90059	72741	1016
4941	14584	527
65290	38156	526
73725	34335	854
70633	81212	139
84096	76729	770
32453	41127	847
72418	29215	903
9334	61128	526
25865	98092	794
33072	61012	903
19853	75074	139
50959	69504	153
90059	88145	1016
33072	51951	903
19687	14676	526
87807	42350	385
69059	65138	829
90059	20810	1016
95821	37322	139
91243	3723	526
93664	50117	139
94890	50974	894
53371	100729	526
77519	59283	139
67166	71892	526
13867	85674	846
59554	70489	527
68723	58286	139
13057	65661	139
41732	97099	903
15447	59351	686
58798	76540	847
56103	69192	389
47264	13095	792
4941	44957	527
23457	68188	139
82885	35366	526
53868	77422	690
52737	72186	139
15447	65959	139
87451	74459	139
56103	75977	389
3485	18328	179
13319	14417	526
52283	34082	526
66800	97623	1016
90059	67348	829
53868	74362	690
56103	39825	389
90059	59391	1016
53195	95916	903
71234	89385	829
59554	32232	527
93860	7696	526
54998	94424	262
14831	5490	139
59242	55455	1316
56103	1920	389
68820	53161	686
45960	30697	1017
85891	20009	1259
90059	22901	1016
9807	6699	854
4941	11048	527
53868	89885	389
53868	18591	690
25670	76402	139
28791	37027	829
72841	74437	139
84745	85711	854
58497	86426	387
74390	53207	1259
42079	57008	52
38375	65085	336
90059	11465	1016
50908	99396	903
76725	83897	526
53540	94931	336
49872	68092	342
28791	59504	1016
56103	8038	389
80950	28432	894
69907	49133	387
20888	56690	526
70410	99144	139
90059	92914	1016
73580	5279	254
86892	64724	899
56103	96359	389
74448	90228	139
53868	29671	389
11825	29124	846
4941	8355	527
75069	48461	686
98459	34981	526
90059	48274	829
39107	47234	454
10924	63241	526
56103	97720	389
14400	32183	846
3464	15859	139
98459	96074	526
60931	293	342
90059	68969	1016
56103	68717	389
100069	75457	1016
56671	72086	412
25899	35413	80
79373	24384	139
29848	71634	794
25518	62998	1217
99089	32287	839
56103	30566	389
59554	1043	527
93860	100149	526
56103	37181	389
19356	78446	1016
21506	78918	139
75069	36556	526
56103	74044	389
10238	36582	526
42795	91149	510
89636	64928	839
30230	60487	903
94130	28458	526
56103	77014	389
28791	53084	510
59554	66028	527
63054	26834	139
24637	48537	139
17966	3994	454
69670	2977	903
37967	77826	903
78986	33265	408
53868	50468	389
87766	42543	1016
59554	17864	527
96293	11750	417
60373	52952	1016
51681	74926	1097
78600	39589	561
49187	13507	1287
41732	77537	903
83525	52093	903
15177	68112	903
32453	96146	139
26288	61658	794
7395	99347	686
56103	33436	389
90059	53873	1016
52831	41730	834
90059	43962	1016
53868	84546	690
4941	32916	527
72418	35381	903
78958	22536	792
39470	51242	153
98459	49115	139
29405	93368	1316
92220	65231	1016
86019	39066	1180
20732	97910	854
6534	39992	80
56103	67314	389
20995	57177	356
20732	5294	854
61080	70702	647
66639	18806	770
65259	64779	846
32453	84640	139
42192	10374	526
6951	8507	139
53868	42629	389
31563	18470	792
59003	86098	846
35857	35103	846
33255	16833	526
52283	41404	139
79373	76668	139
25670	63795	526
53868	93324	690
90059	68976	1016
1091	97468	139
79995	61631	387
90059	87533	1016
90059	4872	1016
46430	78318	1136
85649	53945	526
20553	2930	903
4941	61863	527
25670	47023	139
26233	50471	139
90059	32729	1016
78986	24187	342
36872	44539	1136
25670	2587	686
81822	12960	1112
64671	8766	893
96800	59792	1316
56103	28812	389
53868	13984	690
56103	86653	389
90059	10385	1016
8100	64700	1195
15447	94824	847
53868	97637	389
42488	30107	658
89636	38157	839
95827	31583	839
23969	11701	792
478	37360	389
8582	100565	389
83525	79478	903
41732	20105	903
53868	8799	389
53868	62160	389
55076	4571	846
10873	56901	336
90059	27494	1016
59554	93615	527
90885	56684	894
45117	1346	327
75069	31278	526
41732	58584	903
30915	35031	1016
85844	61654	555
68867	11679	139
45960	99778	1017
23196	76161	1016
26290	51429	510
34591	49529	80
55499	9123	526
8434	63322	389
1675	20360	139
90059	55477	1016
56103	97325	389
5504	19123	1226
4941	39889	527
10459	25764	501
59648	54159	675
4941	4756	527
90059	70056	1016
4941	64897	527
95111	12901	342
22089	66721	327
14532	24048	1016
28215	26701	658
6951	21303	686
71449	11650	208
70500	66695	441
20553	10855	903
56103	85728	389
2518	54316	387
18450	84751	139
9424	56137	342
13880	63618	1016
59554	69485	527
79995	87381	387
2989	53005	792
43456	791	903
4941	42151	527
38309	47685	846
56103	15474	389
93591	86594	139
53868	24524	389
59554	16269	527
97525	82804	1217
56103	1205	389
39457	12813	903
50114	6712	903
57972	60074	139
53868	6056	389
17119	1838	526
78192	67445	1077
35716	21589	497
94655	22166	1100
10610	49384	139
59554	88830	527
99089	95634	839
53868	68391	389
59098	64691	675
54997	44051	658
90059	14773	829
4941	86108	527
18824	82110	751
31772	90708	356
100069	97790	1016
63504	20065	847
39940	60554	526
4941	78190	527
34080	19446	829
4941	67221	527
56103	48162	389
100612	33605	122
98191	16442	526
90059	26692	1016
71644	40209	526
94581	87530	389
5119	64241	139
74197	84367	856
49872	6980	342
92220	59762	1016
15447	48410	526
98800	84392	1259
57692	59383	526
96193	66073	387
56103	63571	389
90059	53937	1016
23412	45201	336
37023	2473	903
4941	31913	527
4941	16886	527
90059	94270	829
4941	32777	527
75069	57243	526
29408	12714	658
56103	80064	389
42488	50856	658
23830	88515	139
66040	93794	885
33444	19745	139
53587	37210	139
100248	32774	139
15447	37184	139
62045	1894	526
54348	46420	577
4941	47114	527
32453	47731	139
73149	8322	1189
56103	58436	389
56103	76387	389
45960	93412	1017
56103	100765	389
25118	93424	139
39516	100508	139
32814	6006	894
2882	81372	847
28524	12565	846
56103	85517	389
90059	35064	1016
67932	72789	526
32453	8799	686
15104	39634	385
64085	67890	336
4941	8185	527
90059	37495	1016
73725	49224	854
572	57624	903
19410	30191	622
48216	24486	1136
28791	8901	829
65127	71980	903
4941	54099	527
1584	25670	150
52283	71615	526
94848	31768	526
15447	64626	139
39107	65152	454
65976	51624	1316
43005	58695	903
70270	35689	903
21771	34913	675
14861	94053	1240
70633	66499	139
59582	82186	139
56103	96468	389
4941	73850	527
19413	65199	1016
95492	97425	342
56103	71449	389
96924	66957	916
19143	68766	139
93860	45329	139
34080	38537	80
16750	43191	526
32292	52263	1232
82984	14295	526
56103	45864	389
70633	67821	526
64671	6340	893
24694	23955	336
50114	38752	903
79373	8605	139
81875	38836	879
65385	39380	342
96193	51473	387
56601	23075	903
53868	64891	389
59554	60913	527
53680	92450	454
73725	93117	854
25485	75612	1070
4941	44956	527
44578	7123	526
6154	84908	846
34080	29528	1016
32108	31344	80
15447	39931	139
87285	18520	139
33847	15683	139
53868	34005	690
97727	36924	139
94448	91431	770
39351	26466	356
8128	85206	1136
3237	67285	561
35847	86700	80
26890	98668	139
82163	69980	1100
59582	76648	847
77438	54358	510
70633	49339	847
49872	7996	342
69059	60416	1016
41856	55893	139
92674	39008	561
46313	8	80
69059	27349	829
28215	97790	658
53868	32898	389
90059	14715	1016
63161	79183	846
34814	1637	561
930	50675	1180
64366	29577	254
56103	23450	389
1300	30168	839
56103	65341	389
17213	56631	526
4941	41400	527
99089	75484	839
98965	36130	139
52265	19926	132
65610	87425	561
16247	25642	903
63848	51149	854
72554	5852	389
13419	29496	770
4941	21951	527
95492	2205	342
53195	23983	903
26879	81909	327
9664	30099	894
56103	99974	389
29691	4038	139
69514	98778	854
69467	81600	903
56103	40870	389
53297	54326	526
1091	1091	336
44410	50465	770
48396	54694	139
73725	10516	854
81096	66263	336
26357	16029	792
4941	100414	527
50128	83152	139
56103	52933	389
56103	87084	389
73444	92502	102
71882	55775	139
90059	4280	1016
61226	2735	561
56601	83930	903
99359	65292	1316
8860	92253	903
100069	41501	1016
19853	76511	139
69059	32824	1016
59582	26045	139
90059	29739	829
17215	64573	764
50688	14063	139
4941	93797	527
23338	76721	526
27677	21888	792
77272	67244	1316
84745	46251	854
19853	93681	139
96193	99039	387
28215	40675	658
6043	1271	99
89636	61784	839
90059	25352	829
16750	3706	139
56103	79871	389
36569	30917	139
85752	41256	526
33119	54159	526
77403	79383	658
41760	90531	327
90059	98795	1016
64271	36925	501
4941	72738	527
90059	26818	1016
77543	57416	903
56103	53349	389
90817	54814	526
18717	15859	526
90059	37864	1016
53868	27688	389
17154	25650	139
17154	91524	526
45982	55693	846
77619	53198	1100
13027	12714	561
87766	14133	1016
64633	41007	1232
62704	30483	526
72554	75136	389
4208	26991	854
41755	15718	139
65365	72741	139
56103	51711	389
60931	13674	342
86259	4745	686
62357	49046	342
59388	35239	1226
52641	79311	139
28791	18561	1016
15447	36566	686
92674	44090	561
15447	48799	139
36411	26024	80
99985	58453	155
40072	30693	561
19567	2109	139
4941	77123	527
65415	16661	336
17154	36454	139
90554	59346	903
90059	66658	1016
47238	72564	526
4277	45364	389
28791	75301	1016
4941	90262	527
8420	92929	1316
24579	75607	139
53195	76603	903
4941	47683	527
90059	8548	1016
59554	36681	527
65415	17973	139
98459	15075	526
90059	60829	1016
95827	25157	839
15447	70065	686
68337	96348	387
62630	84475	774
33444	100209	139
58497	94041	387
56323	77296	839
70410	12644	139
1325	78431	1316
54303	29808	389
53868	27980	389
56103	57320	389
28791	46010	1016
61756	95745	854
40644	82561	139
39222	12576	139
4654	95765	916
69059	77145	1016
6618	68483	1231
32453	62629	847
84745	66198	854
60931	26201	342
86571	539	139
30855	99743	336
93083	70888	770
23846	67644	1100
4941	58323	527
79995	34921	387
78404	41188	842
28791	17640	510
53195	12193	903
50799	51138	526
56103	62749	389
85020	31861	854
56103	29696	389
27509	65228	526
90059	48870	1016
36834	84362	501
53868	95045	389
56108	83811	903
4941	46704	527
86042	84021	454
2847	42746	139
10924	32974	139
572	20864	903
34440	59675	415
18214	41312	764
29360	98855	1204
30232	20938	894
90059	74962	1016
4941	10740	527
76952	65531	647
50114	100142	903
69467	69601	903
4941	47566	527
90059	51896	1112
48169	75745	526
28816	93650	526
59554	16735	527
53868	56157	389
73725	6459	854
90059	31111	829
32453	19757	139
71517	17945	139
92674	53110	561
14532	38160	1016
15447	65909	139
96154	60744	686
38513	79405	903
99979	99216	1240
50114	10140	903
59554	27853	527
29952	97605	139
4941	38630	527
59554	18637	527
94581	91300	389
8587	79316	1016
22797	51712	839
4941	35621	527
2092	39842	526
6951	58640	526
98310	97468	980
76319	70633	336
54998	62254	262
79995	67198	387
87766	66291	1016
49361	66434	856
74658	99629	561
25670	88913	139
56103	15514	389
60612	72131	139
53868	9879	389
77543	79803	903
84373	37965	764
85632	37479	191
81763	26846	675
25670	6042	526
45960	68579	1017
34080	63155	1016
63104	53531	839
88091	44427	779
8238	37372	846
90059	26776	829
82609	51177	1107
15447	26797	139
775	73361	561
1687	56575	139
6951	46842	139
55572	25390	1016
99985	70203	764
47914	61239	526
21460	46433	139
66302	14173	894
36834	88701	501
56103	46247	389
81998	8151	526
53868	46973	389
53868	90784	1168
74211	52048	389
38375	96409	139
70633	1765	526
61642	78992	526
90059	66071	1016
8860	49194	903
60362	53184	846
87451	23269	139
25670	21558	526
40906	88794	389
90059	74115	1016
18824	87850	751
985	26201	526
59554	77948	527
51491	29250	1255
70633	55412	847
20995	56422	385
56103	98283	389
56103	70315	389
59582	66652	139
34770	11064	561
41762	66331	903
45960	17074	1017
4941	53109	527
4941	63482	527
38375	71264	336
7555	47399	856
19143	20879	139
73725	98115	854
9151	43583	526
47044	83394	526
73725	46684	854
59104	38457	686
65610	49205	561
97047	7002	724
6966	51228	139
