3363
11499	11933	1276
97804	83283	370
36379	17042	58
95689	20834	19
76168	76168	134
88008	28150	1098
74370	74370	575
58539	77416	343
35929	68762	1276
19829	14238	371
38836	10277	926
100683	4997	606
80924	18264	688
79788	50084	641
36614	63414	798
71470	31404	19
87367	56915	1057
16498	16498	575
26951	19984	58
62086	62086	134
40514	97028	1099
24214	56805	19
95743	52992	573
79240	77571	1324
41627	95407	19
22177	79421	19
29677	45597	62
75746	83596	1320
16499	77054	1320
96967	96967	755
50271	26372	263
95959	33078	1317
45479	86519	798
44339	90411	1283
54511	90063	1057
36767	25519	573
8239	44073	455
39365	15521	1134
88048	73144	1099
68285	83662	1057
26160	67219	162
8459	68142	559
98323	38645	1276
100225	46708	606
87231	1272	456
26231	9274	606
51192	51192	575
28369	53555	559
99325	95008	263
61250	71421	606
29297	73542	162
60277	60241	1158
27532	27532	575
7262	28717	1354
24550	24550	575
15453	15385	1099
73053	73053	134
97572	97572	575
45270	5520	1199
83702	7468	1324
75168	75168	575
62489	23594	1238
16493	83702	58
35730	96427	1134
72321	55345	1354
49808	93065	573
51371	40230	19
67422	79517	1141
33262	64984	573
35645	84095	343
61931	7912	19
99543	24501	766
81507	78462	606
51539	51539	62
57184	54076	1099
85697	74218	58
85815	15829	606
56710	85869	430
16838	52471	19
10495	83826	1324
41323	94437	708
55407	30061	371
39456	39456	134
29371	566	798
17750	94772	641
22299	42011	58
17107	55545	244
61473	151	559
62881	62881	575
32972	32972	134
11915	20730	19
66424	26107	559
88180	96356	1099
83112	10698	766
46578	41803	641
19922	19922	134
73064	90144	1238
47695	44091	1320
22975	33438	1120
47572	15447	345
86874	37063	62
50824	41266	573
66066	74105	606
95201	86365	19
51187	51187	134
69779	39253	62
10161	47614	1354
31343	982	19
79174	41037	1324
10178	25461	19
53021	57504	1276
39936	94055	641
97353	96238	1120
85958	39344	19
15096	86164	30
35502	96044	606
63574	97989	606
96670	28587	1238
96121	82551	559
35637	39512	1354
10286	56949	1324
48040	79167	1238
51512	56710	1317
6633	73331	1276
59587	22452	1324
36856	39436	606
88503	96507	371
48256	54903	20
51300	51300	755
98429	98429	575
18759	65716	641
48512	4420	1283
7014	16314	708
60179	71020	641
53170	98455	573
19579	99054	58
36238	26039	1324
1584	90008	1091
89593	7484	1134
81700	62086	1057
34921	34921	575
97534	96390	1057
33623	52413	1324
28245	28245	1238
93562	57878	606
17293	51879	281
79452	19250	1134
67724	98459	641
5664	44454	430
19308	21581	19
70410	70410	134
10640	26113	559
39548	51816	263
93796	93796	575
32554	51854	559
15635	5466	58
44281	27410	606
59748	14359	1322
93951	93951	480
92958	27293	1229
99249	45190	1030
54558	69147	816
33820	71802	559
66581	90757	1354
2974	52717	606
51841	8752	1354
32028	899	573
24763	98542	1026
21604	4765	62
96968	14983	1283
94413	15212	1134
6838	36419	19
79936	16210	1276
26113	151	559
42936	31574	573
39314	24171	19
50478	39687	378
11697	11697	575
23091	54756	19
34264	5607	1324
92666	83292	30
93905	96693	573
70004	40850	1342
82856	68297	19
5520	13835	626
41855	86854	641
85973	16847	688
87996	54939	1238
13202	34086	1324
53772	41543	343
66980	14343	370
53925	53925	480
98505	98505	134
97249	32019	1238
6851	90411	559
1732	1732	575
90778	58078	606
81822	50780	419
60069	47914	180
65085	65085	134
39340	63110	606
78539	84860	19
29629	12835	370
98455	53170	1324
81409	26788	19
66810	89343	634
69262	51921	30
49294	11181	606
56110	34283	573
20346	99033	244
25212	69754	1276
96730	87298	170
89933	21657	559
27737	52435	810
41251	59852	2
57144	18960	170
55663	58820	1238
69279	29481	19
53170	69469	1324
71920	97266	1120
38263	6379	19
72404	43060	467
27138	88433	62
87571	71344	30
53279	95457	19
24848	58720	371
40293	9610	58
66034	68511	1057
29213	77434	1199
66104	58856	1238
79850	35048	263
6747	6747	134
19512	86957	19
9378	21549	62
83588	86475	286
69887	43316	1354
57073	38807	1238
23552	55451	162
80596	80596	134
47394	64883	606
9838	9838	575
62487	1352	1276
59702	91293	1324
97493	69854	19
47472	62823	1276
34230	34230	134
54358	66878	1299
15447	79884	343
28462	57373	371
9251	9251	755
88963	16997	606
49428	52651	1320
19533	50443	30
100248	26079	170
32138	95745	1354
93130	73643	1324
14359	53621	425
50044	29017	606
12585	90119	1324
70633	70633	575
23715	18551	19
73790	73790	575
25687	78481	1324
57903	25	62
99033	20346	969
13880	66034	343
39000	40076	196
43380	9664	606
13058	88334	1238
4679	60334	1057
3580	93849	1120
100062	51289	58
12501	25764	58
85748	16920	606
87151	962	62
73727	73727	575
61378	61378	575
64323	44281	606
100515	99178	722
68265	3991	986
42418	4719	97
18960	57144	840
2657	58685	19
47135	65745	19
93960	98231	58
68925	82557	62
71335	59282	606
25758	98169	1354
29769	99919	763
59752	59752	405
2212	2212	575
59527	59527	134
95362	95362	575
6951	16148	339
73390	73390	134
63254	53331	606
49809	35940	606
91863	19875	573
17514	51681	559
37298	47953	1057
30355	30355	480
49574	66721	19
49266	96905	1354
12128	100732	512
60777	49123	1276
37173	20152	162
66674	30824	1324
4845	5355	1276
83494	91112	1120
78869	53621	425
46178	22593	370
15130	15130	755
15393	40290	606
47534	47534	575
75364	60978	606
39966	19512	1320
42140	62440	1283
85752	87631	162
46904	2320	838
52050	52050	480
15447	72087	607
33483	77268	19
8226	99394	371
50105	9880	231
4199	4199	755
80661	8527	1354
65116	65116	134
31790	21218	708
67373	38371	58
89480	3325	1276
38907	38907	304
22464	10610	62
1018	47934	19
79040	49727	969
94808	39368	606
38836	16217	176
182	22587	19
36176	37354	606
34751	41269	1276
29250	6308	19
92230	12761	1324
27506	7014	1150
22344	9918	1120
20968	42672	641
63412	42686	1134
47109	47109	575
42140	62440	606
70892	70892	575
49495	45293	1324
91091	3289	1057
43073	57566	58
12621	96488	30
14500	18640	371
7619	99623	1087
21369	6447	1283
54165	66209	263
5387	34896	370
26938	13319	641
79798	57408	606
62081	62081	134
75081	32886	1354
57893	59185	606
35676	35676	134
1675	80217	1354
12146	28493	19
89446	46155	1238
75327	68480	19
60227	77868	606
6187	36271	430
19575	38833	680
26222	62634	559
80876	68955	606
29944	55596	606
28601	46840	1134
28421	8555	430
4389	25124	1141
76581	39603	62
94625	94625	1150
81422	45358	62
19249	59464	263
60993	60993	755
42623	71809	1130
60482	31148	170
83005	78840	606
39474	75666	19
35557	75980	19
12434	88621	573
27849	47047	654
84867	70450	798
67940	29875	149
22374	11412	1057
86889	29172	1354
6379	38263	606
10640	3505	606
18106	13319	840
53353	98562	58
3015	100071	1150
15849	85305	798
82739	87372	1322
55374	1858	1134
74962	74962	798
83826	16625	573
730	34586	606
93429	58544	606
4251	19751	641
47872	98111	62
11252	46761	1283
11787	69674	606
44351	21093	641
25161	25285	1320
99458	4624	1075
22110	41887	58
3633	92116	62
7302	39102	606
44899	82542	573
6641	41508	50
6438	25349	19
53038	51327	62
19018	35195	573
32332	69282	1276
28213	88483	641
85609	37715	1320
40822	16958	606
14861	88475	19
1399	24281	1283
79079	17386	1324
71765	14218	430
90825	97622	1324
70885	93606	430
87050	87050	575
27195	64887	19
89104	34833	606
76944	92469	58
79105	25749	798
71736	34310	393
17070	54159	1324
19348	82766	1120
42117	82212	573
54669	54669	575
55936	25639	30
35426	98156	1276
92962	39973	641
51214	63122	58
96964	38566	1354
52703	52703	575
55299	60472	606
94587	35536	626
84423	14058	207
6148	6148	134
63040	19748	1324
52891	28885	371
22457	37175	19
85663	53285	457
55472	23074	1276
94953	23858	30
19078	20735	1324
51471	84803	1099
23254	76821	606
4920	51071	1320
5688	5688	480
18340	41591	1324
1940	1940	134
23275	23275	575
14963	14963	667
72301	94197	1120
10209	81726	1057
31889	19378	606
81111	62379	19
73242	80950	1276
26232	8803	58
15617	15617	575
98965	67536	1238
74245	47161	1141
39026	97302	19
69005	69005	134
13238	84482	58
66922	66922	134
16099	44208	1283
23058	95762	58
65244	30951	30
66445	96955	299
68480	75327	606
68867	68867	134
18993	25538	606
46313	39095	641
25693	52242	1320
42105	26054	19
75762	37903	573
74698	74698	134
90411	27046	559
54738	63630	1324
15981	15981	575
88268	17485	606
72841	88981	90
4101	94798	343
2543	22924	606
79817	79817	575
21606	21606	134
84021	87164	19
98763	100147	1120
19512	62713	1324
53621	14359	580
15893	71932	343
70223	97464	1324
57992	57992	575
87495	59185	559
8277	12169	19
96340	87050	1098
49042	43771	573
93596	20995	573
63858	51207	1324
77459	63831	30
66570	20551	19
62500	14841	524
45236	24826	1344
34743	51265	19
25953	38886	1134
96123	52620	19
66581	76004	763
68702	70633	1057
33198	54280	1309
99373	23745	641
62411	31873	1134
5033	21921	840
31787	31787	575
55677	70215	1120
11342	7840	19
94034	31826	170
640	36542	263
63569	16274	1354
63512	63512	755
73390	73390	1238
36580	25027	687
69543	51834	641
11325	74875	1120
96688	448	606
17835	79382	30
22086	50844	229
35828	17072	1324
7973	51992	456
85426	38952	19
11764	50471	573
91563	42098	1056
78978	72500	62
30745	52303	606
48561	54764	573
30416	75789	1099
99002	44595	1120
80047	20264	162
41488	62319	1354
18545	50588	606
49901	19786	1134
94001	59169	1324
19760	19760	134
90434	77224	1324
66380	66380	755
96600	76584	606
83748	242	1238
1086	1086	134
21797	55604	981
95489	95489	162
96037	10718	1324
83498	28925	1276
87169	1833	370
81557	20383	19
30806	84656	58
31118	31118	134
59496	39701	161
26693	6769	1324
17119	51522	1354
93664	61918	1238
62368	65525	1057
88862	24776	1238
85305	15849	430
92896	5247	1099
58167	88373	19
57306	839	1158
28804	28804	575
46621	36714	1354
94449	85032	606
66066	3098	606
28506	72346	1324
61521	31903	1276
99492	55469	19
64214	79544	573
74790	6620	1098
71475	79715	606
52991	151	559
26580	26580	480
56728	2570	19
73598	8478	1324
75565	84768	362
32094	12146	19
6030	79640	1120
65661	84288	798
58820	55663	743
20494	20494	575
5274	5274	1276
92968	3726	1276
18806	18806	1099
38997	47566	1276
91113	92470	559
46156	47220	370
36249	54850	606
28728	29828	1091
71154	39542	58
38288	63947	339
23000	87618	343
62597	7205	393
95966	41048	1134
4514	78158	1114
46629	46629	134
30183	33871	314
57324	32073	573
60744	21725	19
11248	2999	1238
89021	31421	399
74535	1204	1347
43179	13845	1354
6642	6642	575
87988	70346	880
59646	76737	162
63345	62293	1276
90798	64598	1354
46323	5913	58
27349	35225	1120
25021	27187	606
862	17075	1171
47513	62883	606
19358	44839	573
40150	9327	606
12531	13172	170
61802	36638	530
21316	50588	606
61600	22506	1238
45335	31826	1318
62621	23885	1320
79331	81125	58
38013	17075	1046
6185	115	62
60024	40307	19
97125	52632	1099
24666	47535	1120
62900	98873	1354
4745	79233	152
7205	62597	530
80977	23606	573
64678	97831	1320
56126	92818	606
41498	71869	606
71802	33820	1283
81812	11611	606
37208	3421	430
31608	26788	19
35997	42149	1098
18008	36203	1099
75295	38396	1324
52879	14846	1134
68173	95444	263
21242	41928	1238
10289	34452	1276
78977	27552	62
79373	79373	162
95545	85035	19
38836	22879	15
90119	51629	1324
67128	55909	1120
9913	58082	1057
26668	56829	606
65532	96010	641
81098	76276	19
45086	21943	546
82536	41089	1324
80249	66636	19
98455	69469	573
79425	22595	19
68847	99397	1354
37610	58939	1120
13248	19065	1354
42759	98557	1099
22933	15529	606
43169	15275	1098
75964	8520	62
25325	22166	94
67536	1091	62
58447	40290	559
10244	12505	1324
97515	97515	134
16153	186	1238
13319	99591	343
3642	3642	134
15214	70771	343
75295	53170	573
6340	6340	755
86499	75016	343
52909	37724	1276
66836	74505	573
54250	92667	1324
39940	13026	170
32200	93924	726
51212	51212	981
58446	42157	370
81809	66844	1098
75058	70219	573
43342	96600	1276
13088	32335	606
46761	44522	1283
74680	70046	573
89116	38526	343
77757	53817	606
91986	99380	30
97253	96641	573
5180	27775	19
70461	87773	1276
32453	19874	170
69279	7060	798
42551	36202	19
6148	55438	162
4230	84841	19
44219	82856	606
28981	37997	859
43637	56432	58
67723	76360	58
16615	67408	58
59002	53691	573
75077	1919	1099
84497	74260	606
18824	55572	840
66307	66307	134
49422	39474	19
9693	78773	606
71180	43617	1238
47517	47517	134
85117	3214	1133
9243	9243	134
92570	85147	1002
27870	88557	606
90000	74462	162
79314	93960	606
68309	68309	755
78821	80458	1354
75610	77590	606
20834	95689	606
68515	8352	1354
34545	38305	852
92579	37751	606
93960	66221	1283
57988	38878	196
58762	76356	606
89094	89094	575
68285	87387	1057
44665	87285	1238
71809	42623	688
49023	56904	1276
47947	31632	1120
50064	30900	19
52361	81015	1134
3726	82800	19
21594	21594	134
11838	99157	1056
51315	67296	1099
75683	53428	1057
29341	70223	606
69195	52435	370
53549	53549	575
69370	69370	134
16949	46640	743
84955	84955	575
28724	28724	134
29629	53335	370
15981	15981	134
90730	65908	370
33483	77268	19
24826	42868	154
53166	53166	62
29468	29468	134
7834	41430	19
64984	79883	1324
17413	17413	134
39344	85958	19
70876	42249	30
44193	86889	666
8909	8909	134
8740	61522	58
51784	37380	840
63233	13654	1330
61134	61134	134
9435	33434	1099
50989	42891	1134
10434	95845	58
54027	17568	62
7602	7602	575
84136	60835	606
28174	9558	58
29807	45778	1120
14741	70001	1276
97480	47881	1271
68557	71448	1134
8151	93198	606
77790	41177	641
71517	100212	343
22463	77474	606
8780	62186	606
93905	96693	1324
6058	46170	1276
54593	98006	606
50914	9968	1324
89504	25280	1276
7657	73424	1320
21415	21415	480
75338	63265	606
46761	6415	1283
2847	2847	134
24852	25695	30
15893	62179	1354
97020	22332	606
65067	100519	58
73129	85694	1341
20598	16645	409
93327	76624	58
56949	10286	573
2882	9116	1238
90151	54863	22
70149	31833	606
80666	37980	1296
2927	12902	606
32319	12981	19
44603	28578	19
53645	81493	1120
47504	47801	62
46640	16949	1238
39351	78017	19
23232	44590	1324
73727	73727	134
50914	82139	1324
83308	23851	798
1042	3577	19
18437	80601	1120
9490	85817	1098
17280	17280	134
51085	93702	641
67791	50222	606
64140	91651	573
99272	54890	1238
100462	42825	1120
90931	4976	30
50438	78121	19
83733	24565	1276
47855	37848	162
22593	46178	1320
8878	86339	62
85906	7421	1276
62989	43901	924
25625	4095	19
36941	9681	58
36517	97548	606
29481	69279	606
7538	7538	430
88023	1664	1120
79022	11334	1134
75831	35702	606
95455	51175	641
20123	4207	19
72314	29417	1099
29616	71767	263
37253	61372	606
54761	12824	606
94103	8519	19
43920	22278	606
58820	55663	264
78038	17107	244
82230	80138	19
94434	47675	154
98697	98697	575
21907	65181	1120
23656	77928	559
25577	16833	559
49843	83353	606
56837	56837	134
68262	88648	1354
58821	40716	1354
66740	35919	1276
31587	54235	370
90285	81180	1276
93612	84337	606
89749	89749	575
73553	73553	134
47471	81723	687
19146	19146	480
24550	24550	134
89904	30424	606
64173	4506	370
51309	31755	1283
52992	33399	19
34095	80276	606
85585	27664	1099
37888	6447	1283
39072	100278	1354
59072	7638	62
37976	52594	1099
12174	46741	19
72971	35303	559
70360	56351	1276
92047	66361	430
40869	99829	606
27886	8465	1098
39351	78017	606
60528	59242	0
25754	90591	1098
35904	61476	1238
22525	89110	371
59683	59683	134
18268	18333	1134
18644	39111	30
43870	43870	755
92389	56088	430
79736	6043	516
15846	94753	573
71765	65737	430
17541	84494	343
99765	71343	573
6908	95801	263
68725	96856	180
18650	12954	1354
12236	87795	573
26055	16082	1120
21657	52313	559
100225	74303	1283
25265	16729	606
47227	86086	58
59265	85973	1354
61114	54118	1276
19818	95423	19
85902	30346	430
4370	64123	1283
85872	85872	134
68142	26531	559
36185	37563	606
27292	8570	1056
12412	9243	840
11414	11414	575
42111	19255	606
73241	62496	1324
38332	32556	19
11623	22079	19
37208	32453	840
12643	28784	1330
71020	33599	1354
26954	28317	1324
55821	100122	1354
57536	94001	573
2089	2089	134
52786	39958	430
94399	69171	371
100710	100710	134
6468	6468	575
57780	34693	606
17947	58145	1099
2862	82013	606
1244	30815	62
11362	39595	1099
19265	67224	1134
95763	410	1320
37472	51834	1238
55349	65028	1238
86462	69666	606
7270	21182	1324
903	903	134
38442	20662	58
72951	47318	58
73148	73148	755
82422	82422	575
86790	86790	575
84246	84246	134
30814	11264	840
96833	32550	1271
35065	51930	1276
52313	21657	559
1313	64984	1276
79255	69348	19
57131	40945	573
62883	47513	606
43856	43856	134
23596	23596	134
42345	42345	575
42350	93843	740
82781	12112	1057
45799	39940	840
32560	41859	19
71647	25293	30
96345	70633	1057
32725	26543	1225
62646	37275	30
7664	7664	134
23552	23552	575
87577	27659	606
40682	73078	918
4514	86912	1114
985	42763	1238
57824	26281	1057
51547	77762	606
19224	18901	1354
82679	59174	641
6560	72050	1141
60633	28369	1276
24194	35811	19
50860	50860	134
87773	69279	58
73958	26044	606
60180	69529	606
7476	41639	263
85074	85074	362
10131	78169	508
62646	78704	1134
4089	86638	19
35230	91355	1276
15447	30562	343
83633	35149	606
96688	896	19
91798	375	19
1071	32453	1156
67573	42656	1057
63565	28034	606
21768	8782	1134
1430	48670	606
50803	47870	1057
79174	41037	573
6340	6340	480
37611	10236	1283
88274	11774	393
40089	56589	606
43928	36249	606
83818	58543	573
20229	33100	1354
89747	77697	263
93960	46761	559
97497	36056	1324
87490	34342	19
88316	68924	1134
91465	46854	606
51893	81199	393
71304	66710	1002
83539	60633	19
95787	92691	69
62545	58326	1324
87900	5640	1324
63496	96300	1098
53511	71030	430
94309	51681	1283
83543	51240	19
36005	87446	19
37232	896	1276
33444	86571	62
52992	95743	573
15804	74659	573
64600	76887	606
96201	21795	573
34607	5180	748
36309	9289	1238
19984	57674	1276
17958	4187	1320
6004	36185	559
42891	50989	30
67150	6401	19
37131	26074	19
31241	59748	256
25501	21460	62
41541	15586	1354
86509	48590	573
14302	33254	58
37443	55270	370
8213	8213	575
38948	67776	1134
2850	2850	575
31583	58075	659
81432	11617	634
25957	99876	1117
88707	79736	559
77830	24826	231
625	1050	430
41553	70633	330
81012	20155	606
51668	6954	606
71161	71161	575
75315	8346	1099
41549	34099	1238
61790	15255	1134
41566	41566	575
53506	73954	62
97784	80745	1134
94893	51896	162
8543	14658	573
13378	37280	606
43974	78918	1324
11968	11968	134
76504	83498	1354
39095	46313	1354
88640	71892	290
67567	71929	1324
20969	89870	1354
67811	16432	606
9419	9419	575
40712	40547	573
2952	18374	162
91466	86411	1141
21326	80003	1276
94546	70145	1134
31937	37297	810
27195	64887	606
65042	25455	19
85447	36479	1354
21061	30156	1324
37218	246	1320
83037	16275	606
1607	1607	480
70835	70835	575
51240	83543	19
43281	91838	1354
22321	70313	1134
26314	51362	19
54681	6749	606
7422	72015	19
31407	95654	1341
63475	23765	606
72353	81245	1324
6876	51276	1344
96297	32297	606
93879	86990	606
60612	23045	62
26333	98101	19
67632	66090	573
44563	60956	1322
67855	59344	865
43294	80965	1099
40444	16833	1276
45086	49853	1344
25658	87529	606
22752	92309	1098
70500	14532	1238
15447	8427	480
74253	10725	1057
65789	74163	641
18710	94040	162
55217	12505	573
91838	19973	19
38670	87500	1134
11555	14224	1269
42192	42192	575
63596	60967	1276
67301	29892	30
71926	55682	1342
70445	98900	573
44295	96282	244
66522	100726	1324
36364	36364	575
4595	4595	480
19356	50799	62
95606	77179	19
18652	62720	263
71973	71973	134
49212	67984	1276
16568	70808	19
76676	83228	1134
703	45230	30
74528	47298	559
46592	81328	30
39671	100108	62
51601	51601	575
987	13703	370
14963	14963	1243
88269	19690	606
14990	19788	370
85032	72475	19
60238	60238	575
68448	6765	924
87286	3503	1134
62379	56924	606
30365	88879	1120
26027	8456	641
47855	23422	343
3535	3535	575
81409	49294	573
84564	19690	573
3407	99131	1120
85898	66460	19
35082	21831	1324
18098	29703	58
87063	66117	606
59797	49208	30
22332	59676	641
10861	6851	559
50968	50968	134
84980	35961	606
66652	81598	606
34087	11094	19
31138	31138	134
69866	48419	1120
43858	30447	30
50583	50583	1261
98320	99932	654
67696	67696	134
46164	61398	162
74265	74265	575
53985	5119	1354
58070	41453	606
58092	23506	606
44869	33790	455
82516	38396	1324
62885	82429	1099
89254	89254	134
85294	95748	573
65925	39246	1134
85136	45257	1120
33880	21078	51
12445	33032	766
80862	45801	456
46684	61439	58
73563	95952	430
22278	12877	58
73758	22172	573
59544	51263	573
82803	31932	371
72066	50631	30
31250	66034	641
50223	36129	573
27328	7315	371
29718	21021	58
13058	62394	1354
61377	30114	1057
70635	13216	154
77095	25281	30
1857	97882	19
28125	64077	1099
73194	25835	1276
63122	51214	1276
44361	43291	97
74799	14871	58
22917	87123	343
19381	4134	51
8246	2036	19
92942	97340	1354
59185	57893	19
41627	95407	559
53096	53096	755
11531	71345	19
28591	6794	19
65639	90788	62
31235	13428	430
44193	25075	1341
7949	76474	19
70370	2235	606
30060	4438	606
51014	76707	606
67395	9874	30
6966	6966	575
74853	31995	19
26607	94889	162
85893	51200	606
12375	8520	62
9660	51153	840
46621	47513	559
87918	72457	30
53577	3533	606
23774	39462	1002
72110	49321	1283
84127	84127	134
23311	57837	606
89789	89789	755
55835	72394	1238
57520	41801	58
66095	66095	755
56116	45741	19
54071	47612	840
20596	2118	606
96879	96879	575
19284	19284	755
13501	13501	134
5903	26007	62
93556	93556	1238
80003	21326	58
80720	54252	606
79018	53814	606
89870	20969	641
15242	88448	606
20211	20211	755
54410	8925	19
87275	99921	573
13884	1857	1276
82671	88621	1324
64099	35717	1324
92073	92073	134
45676	80739	1098
6873	43712	961
67379	15567	370
50163	62941	19
19278	80906	1324
23673	36779	606
56256	33506	165
67595	23592	1238
27046	74976	1276
29295	56875	1120
14910	81559	62
53120	30792	263
32976	49902	1099
21657	58190	1283
42552	90744	1134
54334	8459	19
80739	45676	1238
47927	9167	58
44595	5971	1099
53170	75295	573
19381	47422	19
96831	64927	19
63652	40854	58
58078	90778	19
12675	34366	1354
16206	63545	606
78730	65150	19
46761	96679	559
10224	10224	480
50456	61806	1283
1685	44115	343
90482	45031	1276
51075	95761	19
58634	58634	575
48415	6534	1276
8459	68142	1283
87996	87996	62
89142	25485	165
39082	39929	58
58190	25208	1283
87495	79416	1283
47801	47504	162
17858	17858	575
96821	35600	58
32285	8424	19
94115	46010	19
23750	31849	19
63040	19748	573
29298	83652	1354
33599	71020	641
65215	13988	641
29099	75810	606
37740	43725	1324
46313	54953	1324
737	88640	559
33433	54159	1324
7852	8465	1057
65682	40927	1120
85902	85902	755
39862	12931	19
67348	20630	1120
46019	11115	766
24844	21921	1354
52116	52187	606
83699	68989	573
91137	91137	575
82535	91537	1099
12422	14832	798
62293	63345	58
10470	23738	1320
94853	94853	134
33922	23224	641
53444	47555	19
17926	17926	480
2107	23049	573
9347	9347	134
78267	54565	1276
61255	55117	559
54658	58397	641
12663	35549	1120
8757	42749	19
70500	11555	673
6610	25116	606
50139	19187	745
39360	39360	134
36163	51167	1320
15877	55499	62
36942	63397	573
60932	25213	1056
43788	19379	573
29257	18100	19
68452	16061	1324
55442	55442	134
56978	22090	81
41855	65545	19
26592	63432	58
57313	96456	1354
48215	48215	134
80019	8589	1324
67555	38958	1344
79677	15778	58
24749	89273	641
98617	99254	1238
77521	73693	19
12611	76529	606
72127	53191	19
74505	59055	573
95085	55927	263
57017	64231	371
99292	69828	58
12871	47700	606
90198	97637	606
26207	26207	1320
62845	62845	134
38826	78154	263
49039	6276	766
8291	33146	1324
11587	11587	1238
29548	29548	97
40942	40942	575
5461	66601	573
62142	35703	1134
87544	24662	1141
83467	664	244
33901	79707	1354
27827	70944	1276
30745	40387	1283
69469	53170	1324
90736	82856	606
42090	77928	606
70613	28071	606
15306	60241	810
49345	95254	58
81755	76407	1099
75721	18111	19
80924	18264	641
91838	43281	641
36700	39207	508
68430	96568	573
96123	58430	559
5193	66991	19
11508	58060	19
93198	52804	58
34231	67759	1276
83593	12572	370
25794	78427	19
65228	24605	1354
16226	30829	961
82856	72154	1283
30995	85797	1354
7975	56283	62
15725	15725	480
69900	67759	606
89445	26314	606
95008	99325	371
1563	80440	606
28034	63565	19
87495	55409	606
71815	43381	1120
8555	28421	798
26788	81409	19
29829	19798	512
69703	28018	641
73471	16021	1320
15460	54859	1276
34062	17541	840
61117	85129	1324
55085	55085	575
43999	52832	1134
58091	58091	575
23997	91117	1276
51809	14660	530
98989	77875	19
69578	69578	480
28331	40121	30
62400	34077	1134
52668	52668	134
26831	84813	766
12064	55417	606
64798	43025	641
54636	21620	371
51263	88621	573
47175	47175	134
99146	23450	263
98386	80276	606
45241	40403	51
33483	76171	1283
7302	39102	19
47729	71210	573
33531	84592	1320
21247	21247	575
10633	88448	573
55969	3338	922
22741	99354	58
60373	31553	1058
68798	88629	573
6851	8562	1283
45976	71943	766
65271	47953	162
50408	50408	134
69342	69342	134
16487	3493	19
56932	36527	1134
39005	39005	575
74443	36718	573
54334	83013	559
8759	80012	294
68768	68768	575
54034	40559	1057
37716	16750	1057
85147	92570	607
38503	34004	659
10398	10398	480
78759	78759	575
68351	38921	3
71096	71096	134
66814	66814	134
34665	61250	19
70866	35772	1276
63228	78709	606
100776	17888	370
62147	38213	19
464	93242	606
99999	54355	1324
92230	820	19
99919	29769	1214
74032	40030	58
84980	91190	19
71774	34714	606
99042	19278	626
95857	820	19
18333	18268	30
